chr17	35119813	35119833
chr17	35121920	35121971
chr17	50372255	50372272
chr17	50375619	50375660
chr17	58691874	58691907
chr17	58692004	58692042
chr17	58692125	58692162
chr17	61863483	61863561
chr17	65537167	65537197
chr17	65558946	65558987
chr17	65559092	65559126
chr17	65559241	65559305
chr17	65559574	65559599
chr17	65559770	65559833
chr17	65559998	65560023
chr17	65560222	65560298
chr17	65560362	65560384
chr17	65560406	65560449
chr17	65560457	65560488
chr17	65560866	65560895
chr17	65560946	65560987
chr17	65561297	65561323
chr17	65561341	65561363
chr17	65561687	65561723
chr17	65561853	65561888
chr17	75629272	75629301
chr17	75630062	75630091
chr17	75630361	75630396
chr17	75634227	75634254
chr17	75634383	75634412
chr17	75640501	75640528
chr17	75640542	75640581
chr17	75640715	75640739
chr17	75640751	75640785
chr17	7676315	7676371
chr17	7676464	7676494
chr17	7677298	7677322
chr17	79797098	79797140
chr17	79797156	79797191
chr17	79797554	79797606
chr17	79797729	79797775
chr17	79797792	79797817
chr17	79797861	79797888
chr17	79797962	79797994
chr17	79798022	79798130
chr17	79798300	79798348
chr17	79798508	79798526
chr17	79798832	79798858
chr17	79799183	79799243
chr17	80416688	80416712
chr17	80422583	80422622
chr17	80423462	80423502
chr17	80425351	80425397
chr17	80425438	80425473
chr17	81552623	81552648
chr17	81552939	81552979
chr17	81553173	81553195
chr17	81553243	81553276
chr17	81554301	81554327
chr18	22933341	22933361
chr18	22934662	22934689
chr18	32091787	32091818
chr18	32092263	32092293
chr18	32092309	32092339
chr18	32092366	32092403
chr18	32092461	32092490
chr18	32092508	32092547
chr18	32092615	32092642
chr18	32092687	32092715
chr18	35498085	35498115
chr18	35498295	35498319
chr18	35498748	35498781
chr19	12805922	12805944
chr19	1285596	1285646
chr19	1285695	1285739
chr19	1285752	1285777
chr19	12948029	12948054
chr19	12948099	12948140
chr19	12948554	12948587
chr19	12948604	12948634
chr19	12948820	12948862
chr19	12948970	12948993
chr19	1354732	1354763
chr19	1355263	1355312
chr19	1355334	1355357
chr19	1355458	1355525
chr19	1355547	1355575
chr19	1361253	1361298
chr19	1361760	1361779
chr19	1361816	1361856
chr19	1370565	1370619
chr19	1371104	1371128
chr19	1373380	1373412
chr19	17267550	17267582
chr19	17276306	17276353
chr19	17276626	17276651
chr19	18832370	18832424
chr19	18852631	18852696
chr19	18854043	18854066
chr19	18862207	18862241
chr19	19121206	19121242
chr19	19121423	19121456
chr19	19121478	19121517
chr19	19121704	19121773
chr19	19130539	19130570
chr19	19132614	19132662
chr19	19133224	19133257
chr19	19133284	19133363
chr19	2163676	2163746
chr19	2163679	2163707
chr19	2163789	2163862
chr19	2164069	2164151
chr19	2211477	2211510
chr19	2212641	2212680
chr19	2212867	2212892
chr19	2213474	2213524
chr19	2213759	2213793
chr19	2215452	2215483
chr19	2221847	2221870
chr19	2225930	2225958
chr19	2225990	2226048
chr19	32971202	32971255
chr19	32971317	32971351
chr19	32971757	32971808
chr19	32971944	32971971
chr19	33373576	33373620
chr19	33373806	33373848
chr19	33373973	33374020
chr19	33374144	33374176
chr19	36115684	36115772
chr19	38388065	38388118
chr19	38388335	38388357
chr19	38388456	38388477
chr19	38388612	38388710
chr19	38388893	38388918
chr19	4179656	4179681
chr19	4183499	4183542
chr19	4183568	4183601
chr19	43575504	43575541
chr19	43580497	43580520
chr19	43580604	43580649
chr19	43580711	43580736
chr19	45359598	45359638
chr19	45359710	45359746
chr19	45364136	45364206
chr19	45364549	45364577
chr19	45364577	45364631
chr19	45364789	45364823
chr19	45364941	45364981
chr19	45365013	45365032
chr19	45370402	45370502
chr19	45414634	45414667
chr19	45417371	45417403
chr19	45417493	45417520
chr19	45419838	45420120
chr19	45420415	45420445
chr19	45424381	45424435
chr19	45450883	45450911
chr19	45451043	45451070
chr19	45451427	45451460
chr19	45451573	45451601
chr19	45479643	45479692
chr19	48133453	48133497
chr19	48135882	48135908
chr19	48135932	48135962
chr19	48137943	48137983
chr19	48138171	48138205
chr19	48155186	48155236
chr19	48169744	48169793
chr19	48169807	48169866
chr19	48169893	48169931
chr19	48170346	48170384
chr19	48170441	48170473
chr19	48170610	48170687
chr19	48170703	48170757
chr19	48170802	48170861
chr19	48992673	48992707
chr19	48992762	48992787
chr19	48992827	48992860
chr19	48999245	48999279
chr19	49003381	49003417
chr19	4902860	4902895
chr19	4909046	4909078
chr19	4909661	4909711
chr19	4909870	4909900
chr19	4909972	4910005
chr19	4910005	4910051
chr19	4910168	4910234
chr19	4910339	4910408
chr19	49388163	49388181
chr19	49388332	49388376
chr19	49393888	49393940
chr19	49394134	49394153
chr19	49394797	49394831
chr19	49395054	49395084
chr19	49395556	49395593
chr19	49395670	49395701
chr19	49397289	49397345
chr19	49397418	49397454
chr19	49397732	49397767
chr19	49397785	49397829
chr19	49407080	49407111
chr19	49407166	49407204
chr19	49407463	49407560
chr19	49862315	49862360
chr19	49862497	49862531
chr19	49863066	49863097
chr19	49866348	49866380
chr19	49867617	49867656
chr19	49878359	49878387
chr19	50384134	50384181
chr19	50398622	50398650
chr19	50406368	50406400
chr19	50406774	50406842
chr19	50406857	50406913
chr19	50406935	50406980
chr19	50413551	50413584
chr19	50415028	50415149
chr19	50415648	50415711
chr19	50415890	50415915
chr19	50415918	50415952
chr19	50415976	50416049
chr19	50416105	50416137
chr19	50416255	50416293
chr19	50416308	50416370
chr19	50416532	50416567
chr19	50416818	50416867
chr19	50416824	50416846
chr19	50416882	50416917
chr19	53878907	53878934
chr19	53879057	53879091
chr19	53881915	53881945
chr19	54115437	54115464
chr19	54115808	54115849
chr19	58544261	58544287
chr19	58544712	58544745
chr19	58547045	58547092
chr19	58547235	58547274
chr19	58547721	58547751
chr19	58548525	58548563
chr19	58548617	58548637
chr19	58548665	58548698
chr19	58548769	58548808
chr19	7621398	7621435
chr19	7621750	7621789
chr19	7622279	7622312
chr19	7629196	7629227
chr19	7629878	7629900
chr19	7630016	7630078
chr19	7630150	7630194
chr19	7630239	7630278
chr2	100819447	100819498
chr2	100819791	100819870
chr2	100819918	100819947
chr2	100820029	100820100
chr2	100820362	100820388
chr2	100820418	100820455
chr2	100820991	100821019
chr2	100924142	100924165
chr2	100974134	100974154
chr2	100982097	100982133
chr2	100993448	100993480
chr2	100994147	100994192
chr2	135531454	135531483
chr2	135531566	135531590
chr2	135531643	135531669
chr2	135532115	135532152
chr2	151408907	151408937
chr2	151409772	151409805
chr2	151410074	151410101
chr2	161307076	161307104
chr2	163736198	163736227
chr2	163736507	163736542
chr2	163736621	163736659
chr2	163736674	163736697
chr2	163736829	163736853
chr2	163736891	163736930
chr2	17753258	17753289
chr2	17753314	17753364
chr2	17753536	17753572
chr2	17753819	17753849
chr2	17754049	17754096
chr2	17754669	17754694
chr2	189784493	189784533
chr2	191677746	191677770
chr2	191677889	191677921
chr2	191677971	191678012
chr2	191678013	191678037
chr2	191678088	191678108
chr2	191678488	191678543
chr2	191678782	191678820
chr2	214809683	214809730
chr2	214809757	214809783
chr2	214809809	214809830
chr2	214809979	214810018
chr2	214810050	214810083
chr2	216108454	216108483
chr2	219160567	219160606
chr2	219160836	219160860
chr2	219160874	219160896
chr2	229921373	229921430
chr2	229921507	229921566
chr2	229921611	229921647
chr2	229921661	229921694
chr2	229921801	229921873
chr2	229922141	229922174
chr2	229922448	229922476
chr2	229922630	229922669
chr2	229922779	229922817
chr2	47403105	47403151
chr2	47480016	47480068
chr2	47480091	47480198
chr2	47480212	47480350
chr2	47782765	47782811
chr2	47783498	47783539
chr2	47783556	47783585
chr2	47783820	47783873
chr2	47783894	47783921
chr2	47784146	47784231
chr2	53970787	53970842
chr2	53971159	53971196
chr2	68466996	68467032
chr2	68467283	68467305
chr2	68467440	68467479
chr2	68644830	68644857
chr2	74958522	74958540
chr2	74958909	74959007
chr2	99404299	99404331
chr2	99490199	99490218
chr20	1225421	1225447
chr20	1225534	1225593
chr20	1225660	1226027
chr20	17968223	17968251
chr20	3820119	3820164
chr20	46894548	46894595
chr20	46894771	46894822
chr20	46989092	46989117
chr20	47088553	47088573
chr20	50084757	50084792
chr20	50113155	50113192
chr20	5126724	5126754
chr20	5126835	5126866
chr20	5126911	5126954
chr20	5126986	5127010
chr20	5127269	5127298
chr20	5127325	5127356
chr20	5950044	5950076
chr20	5950218	5950248
chr20	5950923	5950938
chr20	63347195	63347220
chr20	63347658	63347682
chr20	63347788	63347832
chr20	63351057	63351140
chr20	63351173	63351207
chr20	63351517	63351549
chr20	63351960	63351988
chr20	63356095	63356352
chr20	63356587	63356618
chr20	63356722	63356763
chr20	63356927	63356955
chr20	63360012	63360043
chr20	63360487	63360524
chr20	63360621	63360642
chr20	63361202	63361253
chr20	63361361	63361379
chr20	63361392	63361443
chr20	63361458	63361495
chr20	63361511	63361548
chr20	63361902	63361937
chr20	63362054	63362086
chr20	63362294	63362348
chr20	63378707	63378730
chr20	63378874	63378900
chr20	63657706	63657744
chr20	63657835	63657877
chr20	63657920	63657956
chr20	63658105	63658138
chr20	63664402	63664430
chr20	63664443	63664472
chr20	63664849	63664892
chr20	63664896	63664920
chr20	63687419	63687450
chr20	63687823	63687891
chr20	63688054	63688093
chr20	63688828	63688861
chr20	63688983	63689021
chr20	63689212	63689246
chr20	63689406	63689455
chr20	63689462	63689498
chr20	63689623	63689644
chr20	63689906	63689954
chr21	29298637	29298675
chr21	29298747	29298803
chr21	29298987	29299027
chr21	29299056	29299140
chr21	29299241	29299270
chr21	29299271	29299333
chr21	29300083	29300110
chr21	31659535	31659578
chr21	39348617	39348658
chr21	39348679	39348716
chr21	39348814	39348853
chr21	39348911	39348981
chr21	39349104	39349152
chr21	39349225	39349293
chr22	19478695	19478744
chr22	19479000	19479070
chr22	19480059	19480122
chr22	19504599	19504648
chr22	19516361	19516391
chr22	19516430	19516466
chr22	28690087	28690113
chr22	28712979	28713009
chr22	28741972	28742012
chr22	28742102	28742153
chr22	28742542	28742570
chr22	28742590	28742646
chr22	28742678	28742703
chr22	28742997	28743025
chr22	38570195	38570258
chr22	38570272	38570401
chr22	38570433	38570472
chr22	38570703	38570729
chr22	41620700	41620753
chr22	41620928	41620973
chr22	41621125	41621168
chr3	10064556	10064580
chr3	122563604	122563653
chr3	122563932	122563958
chr3	122564145	122564187
chr3	122564303	122564327
chr3	122564380	122564413
chr3	122565546	122565561
chr3	128101449	128101473
chr3	128154688	128154708
chr3	129440449	129440482
chr3	131026837	131026871
chr3	131027748	131027793
chr3	131381536	131381561
chr3	131381595	131381629
chr3	14124778	14124811
chr3	14125234	14125268
chr3	14125734	14125765
chr3	142578877	142578921
chr3	196503826	196503858
chr3	196503869	196503884
chr3	25665035	25665070
chr3	25665134	25665186
chr3	25665289	25665311
chr3	36993670	36993712
chr3	37014177	37014212
chr3	37014225	37014248
chr3	37024822	37024865
chr3	39051266	39051317
chr3	39052162	39052193
chr3	39052264	39052289
chr3	4302797	4302842
chr3	4303529	4303559
chr3	47163592	47163615
chr3	47163968	47163992
chr3	47164078	47164099
chr3	47164617	47164643
chr3	47164664	47164697
chr3	48465360	48465386
chr3	48465919	48465965
chr3	48466099	48466136
chr3	48466180	48466214
chr3	51941553	51941582
chr3	51941670	51941704
chr3	51942882	51942925
chr3	51943215	51943248
chr3	51943271	51943306
chr3	51943833	51943886
chr3	51944040	51944086
chr3	51944734	51944766
chr3	51946881	51946902
chr3	51947053	51947143
chr3	51947573	51947616
chr3	72996645	72996667
chr3	72996886	72996914
chr3	72996942	72996973
chr3	72997156	72997192
chr3	72997186	72997230
chr3	72997283	72997321
chr3	9749339	9749372
chr3	9756619	9756660
chr3	9757010	9757052
chr3	9757175	9757226
chr4	102826891	102826911
chr4	102827287	102827319
chr4	102827341	102827369
chr4	102827390	102827418
chr4	102827904	102827932
chr4	102868948	102868977
chr4	1346257	1346328
chr4	1346574	1346613
chr4	1346624	1346680
chr4	1346801	1346841
chr4	1347353	1347376
chr4	1353501	1353540
chr4	1353940	1353988
chr4	1354335	1354371
chr4	1365432	1365456
chr4	1365524	1365554
chr4	1374503	1374542
chr4	1375956	1375989
chr4	1384052	1384095
chr4	1384708	1384740
chr4	143513334	143513364
chr4	143513387	143513410
chr4	153344506	153344544
chr4	153344682	153344732
chr4	153344982	153345019
chr4	153345198	153345218
chr4	177309803	177309833
chr4	184648961	184649098
chr4	184649163	184649201
chr4	184649290	184649346
chr4	184649488	184649518
chr4	184649538	184649722
chr4	2076657	2076684
chr4	2081871	2081937
chr4	2242295	2242462
chr4	2242819	2242846
chr4	39296381	39296426
chr4	39303337	39303377
chr4	39977637	39977673
chr5	132555375	132555418
chr5	132557054	132557098
chr5	134370963	134370986
chr5	134371143	134371198
chr5	134371363	134371388
chr5	134371531	134371554
chr5	160421967	160422007
chr5	177006386	177006408
chr5	177006714	177006739
chr5	34915334	34915363
chr5	44389093	44389118
chr5	44389474	44389514
chr5	44389536	44389594
chr5	55233838	55233874
chr5	60945606	60945640
chr5	60945764	60945789
chr5	69369226	69369245
chr5	69369279	69369305
chr5	69369416	69369458
chr5	69369577	69369647
chr5	69369693	69369724
chr5	69370030	69370047
chr5	69371436	69371451
chr5	75511464	75511506
chr5	75511619	75511707
chr5	75546612	75546634
chr5	80654163	80654200
chr5	80654367	80654394
chr5	80654600	80654617
chr5	80654913	80654947
chr5	80654977	80655042
chr5	80655060	80655131
chr5	892151	892184
chr5	892257	892295
chr5	892419	892495
chr5	892512	892575
chr5	893124	893142
chr5	893293	893326
chr5	893371	893392
chr5	916662	916687
chr5	94691383	94691405
chr6	111482977	111483009
chr6	111483316	111483362
chr6	111483444	111483480
chr6	111483504	111483547
chr6	111483729	111483771
chr6	111483823	111483860
chr6	118934549	118934579
chr6	118935173	118935243
chr6	133241034	133241066
chr6	133241189	133241241
chr6	158168043	158168085
chr6	158168258	158168293
chr6	18264251	18264299
chr6	18264581	18264675
chr6	18264748	18264798
chr6	24666828	24666854
chr6	2765182	2765210
chr6	2765778	2765811
chr6	2765964	2766024
chr6	30704324	30704360
chr6	30705061	30705097
chr6	30708386	30708426
chr6	30717155	30717184
chr6	30717517	30717552
chr6	30909261	30909284
chr6	30911368	30911399
chr6	30911625	30911644
chr6	31739660	31739694
chr6	31740327	31740351
chr6	31740537	31740565
chr6	31759569	31759598
chr6	31760646	31760682
chr6	31760845	31760885
chr6	31761723	31761745
